event_id,subscriber_id,content_id,watch_date,watch_hour,device,minutes_watched,completion_bucket,did_complete,resumed_from_pause,autoplay_next,stream_quality,session_id,did_complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000576,SUB00165,CNT00073,2023-09-06,21,Mobile,104,100%,TRUE,FALSE,TRUE,HD,SES361982,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000577,SUB00622,CNT00008,2023-10-14,16,Tablet,73,25-50%,FALSE,FALSE,TRUE,4K,SES216424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000578,SUB00138,CNT00010,2024-04-28,19,Smart TV,116,50-75%,FALSE,TRUE,FALSE,4K,SES701975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000579,SUB00576,CNT00014,2023-07-24,23,Fire TV,38,50-75%,FALSE,FALSE,FALSE,4K,SES823066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000580,SUB00144,CNT00009,2023-01-23,16,Tablet,120,100%,TRUE,FALSE,FALSE,HD,SES293084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000581,SUB00480,CNT00042,2023-11-25,14,Tablet,82,50-75%,FALSE,FALSE,TRUE,HD,SES224980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000582,SUB00438,CNT00057,2024-02-25,22,Mobile,70,100%,TRUE,FALSE,TRUE,HD,SES558444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000583,SUB00517,CNT00042,2023-02-02,21,Tablet,78,100%,TRUE,FALSE,FALSE,SD,SES870109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000584,SUB00579,CNT00100,2023-03-19,23,Smart TV,107,100%,TRUE,FALSE,TRUE,HD,SES591202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000585,SUB00075,CNT00056,2023-07-15,20,Desktop,118,100%,TRUE,FALSE,TRUE,4K,SES176573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000586,SUB00664,CNT00059,2023-07-06,19,Mobile,56,75-99%,FALSE,FALSE,TRUE,SD,SES753986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000587,SUB00020,CNT00071,2024-02-04,14,Smart TV,79,75-99%,FALSE,FALSE,TRUE,HD,SES579989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000588,SUB00589,CNT00092,2023-07-25,10,Smart TV,103,100%,TRUE,TRUE,TRUE,4K,SES290407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000589,SUB00027,CNT00006,2023-04-14,23,Tablet,13,100%,TRUE,FALSE,TRUE,HD,SES790138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000590,SUB00207,CNT00049,2023-08-02,13,Smart TV,103,100%,TRUE,FALSE,TRUE,HD,SES560996,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000591,SUB00385,CNT00090,2023-05-07,12,Desktop,11,100%,TRUE,FALSE,TRUE,HD,SES308286,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000592,SUB00390,CNT00016,2023-07-30,11,Roku,79,<25%,FALSE,FALSE,FALSE,SD,SES270795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000593,SUB00124,CNT00095,2023-08-03,16,Desktop,29,100%,TRUE,TRUE,TRUE,HD,SES477338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000594,SUB00262,CNT00059,2024-05-04,18,Desktop,56,<25%,FALSE,TRUE,TRUE,4K,SES425039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000595,SUB00445,CNT00084,2023-03-08,8,Fire TV,87,50-75%,FALSE,FALSE,TRUE,SD,SES388060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000596,SUB00047,CNT00027,2023-11-28,6,Smart TV,71,25-50%,FALSE,TRUE,TRUE,HD,SES899316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000597,SUB00063,CNT00027,2023-02-09,15,Tablet,84,100%,TRUE,FALSE,TRUE,HD,SES280795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000598,SUB00532,CNT00095,2023-06-28,11,Tablet,117,100%,TRUE,TRUE,TRUE,SD,SES621724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000599,SUB00314,CNT00048,2023-07-28,14,Roku,46,100%,TRUE,TRUE,TRUE,4K,SES129881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000600,SUB00036,CNT00019,2024-04-26,7,Roku,53,100%,TRUE,FALSE,FALSE,HD,SES277985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000601,SUB00103,CNT00098,2023-06-11,19,Mobile,19,50-75%,FALSE,FALSE,TRUE,HD,SES997728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000602,SUB00138,CNT00082,2024-03-26,21,Desktop,120,<25%,FALSE,FALSE,TRUE,4K,SES788258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000603,SUB00629,CNT00013,2024-01-10,12,Smart TV,33,75-99%,FALSE,FALSE,TRUE,HD,SES336508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000604,SUB00098,CNT00037,2023-03-26,9,Smart TV,33,100%,TRUE,FALSE,TRUE,4K,SES444589,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000605,SUB00685,CNT00067,2024-04-18,14,Smart TV,46,100%,TRUE,FALSE,TRUE,HD,SES707511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000606,SUB00395,CNT00026,2023-02-05,6,Smart TV,86,100%,TRUE,TRUE,TRUE,HD,SES516036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000607,SUB00012,CNT00062,2023-11-27,12,Fire TV,116,100%,TRUE,FALSE,TRUE,HD,SES325272,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000608,SUB00637,CNT00049,2024-04-09,14,Fire TV,103,25-50%,FALSE,FALSE,TRUE,4K,SES295370,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000609,SUB00350,CNT00063,2023-09-19,20,Fire TV,17,100%,TRUE,FALSE,TRUE,HD,SES375632,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000610,SUB00375,CNT00004,2023-03-06,10,Mobile,34,100%,TRUE,FALSE,TRUE,SD,SES677204,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000611,SUB00130,CNT00040,2023-10-30,23,Mobile,115,75-99%,FALSE,FALSE,TRUE,HD,SES959860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000612,SUB00200,CNT00078,2024-06-07,6,Smart TV,98,50-75%,FALSE,FALSE,TRUE,HD,SES730127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000613,SUB00577,CNT00068,2023-06-05,23,Tablet,74,<25%,FALSE,TRUE,FALSE,HD,SES274853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000614,SUB00163,CNT00021,2024-01-19,13,Fire TV,24,100%,TRUE,FALSE,FALSE,HD,SES999987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000615,SUB00286,CNT00044,2023-07-27,22,Desktop,119,50-75%,FALSE,FALSE,TRUE,4K,SES242732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000616,SUB00001,CNT00050,2023-11-04,15,Smart TV,98,100%,TRUE,FALSE,FALSE,SD,SES162099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000617,SUB00144,CNT00001,2024-02-25,13,Desktop,105,100%,TRUE,TRUE,FALSE,HD,SES509992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000618,SUB00255,CNT00010,2023-07-18,14,Smart TV,119,50-75%,FALSE,FALSE,TRUE,HD,SES804975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000619,SUB00211,CNT00087,2023-06-05,16,Mobile,86,50-75%,FALSE,TRUE,FALSE,4K,SES649706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000620,SUB00644,CNT00030,2023-04-16,15,Mobile,74,100%,TRUE,FALSE,FALSE,HD,SES261141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000621,SUB00350,CNT00006,2023-03-14,14,Mobile,85,75-99%,FALSE,FALSE,TRUE,HD,SES276638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000622,SUB00299,CNT00035,2024-05-13,17,Smart TV,116,<25%,FALSE,FALSE,TRUE,HD,SES542157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000623,SUB00654,CNT00052,2023-02-28,14,Tablet,86,100%,TRUE,FALSE,TRUE,HD,SES799377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000624,SUB00366,CNT00035,2023-09-15,21,Smart TV,79,100%,TRUE,FALSE,TRUE,HD,SES554837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000625,SUB00107,CNT00091,2023-09-30,18,Roku,71,75-99%,FALSE,FALSE,TRUE,SD,SES730888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000626,SUB00605,CNT00083,2023-04-21,9,Mobile,102,100%,TRUE,TRUE,TRUE,HD,SES805282,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000627,SUB00404,CNT00006,2024-03-07,20,Desktop,78,50-75%,FALSE,FALSE,TRUE,HD,SES952660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000628,SUB00686,CNT00028,2024-03-18,6,Fire TV,47,100%,TRUE,TRUE,TRUE,HD,SES940848,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000629,SUB00468,CNT00033,2023-01-30,17,Tablet,36,75-99%,FALSE,FALSE,TRUE,SD,SES440275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000630,SUB00651,CNT00085,2024-04-14,23,Roku,87,25-50%,FALSE,FALSE,FALSE,HD,SES889912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000631,SUB00177,CNT00012,2023-12-23,23,Fire TV,108,50-75%,FALSE,TRUE,TRUE,4K,SES206218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000632,SUB00655,CNT00080,2023-04-03,11,Desktop,30,75-99%,FALSE,FALSE,FALSE,HD,SES467624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000633,SUB00449,CNT00097,2023-12-12,11,Tablet,7,25-50%,FALSE,TRUE,TRUE,HD,SES425611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000634,SUB00658,CNT00097,2024-06-02,11,Desktop,84,100%,TRUE,FALSE,TRUE,HD,SES197898,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000635,SUB00613,CNT00085,2023-04-03,14,Smart TV,96,75-99%,FALSE,FALSE,FALSE,4K,SES516029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000636,SUB00395,CNT00082,2023-05-17,15,Roku,77,100%,TRUE,TRUE,TRUE,HD,SES564032,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000637,SUB00252,CNT00086,2023-02-11,6,Desktop,33,100%,TRUE,FALSE,TRUE,HD,SES336802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000638,SUB00664,CNT00019,2024-03-26,13,Mobile,114,<25%,FALSE,FALSE,TRUE,HD,SES534661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000639,SUB00423,CNT00059,2023-07-16,18,Fire TV,38,100%,TRUE,FALSE,TRUE,4K,SES552266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000640,SUB00374,CNT00031,2024-01-15,17,Mobile,93,50-75%,FALSE,TRUE,TRUE,HD,SES934202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000641,SUB00099,CNT00065,2023-05-12,23,Tablet,18,100%,TRUE,FALSE,TRUE,4K,SES852420,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000642,SUB00477,CNT00088,2023-08-18,20,Desktop,80,<25%,FALSE,FALSE,TRUE,HD,SES123189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000643,SUB00573,CNT00045,2024-04-04,10,Mobile,92,75-99%,FALSE,FALSE,TRUE,4K,SES697429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000644,SUB00029,CNT00063,2023-09-16,10,Desktop,32,75-99%,FALSE,FALSE,TRUE,4K,SES664548,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000645,SUB00339,CNT00100,2023-11-08,10,Roku,92,100%,TRUE,FALSE,TRUE,SD,SES739206,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000646,SUB00367,CNT00100,2023-02-24,8,Roku,57,100%,TRUE,FALSE,TRUE,HD,SES360885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000647,SUB00186,CNT00057,2023-07-03,16,Mobile,17,100%,TRUE,FALSE,FALSE,HD,SES944013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000648,SUB00391,CNT00018,2024-02-22,11,Mobile,44,100%,TRUE,FALSE,TRUE,HD,SES364255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT0000649,SUB00093,CNT00072,2024-05-26,17,Fire TV,86,50-75%,FALSE,TRUE,TRUE,HD,SES888335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
