subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_name,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,nps_score,is_bundled,has_showtime_add_on
SUB00505,02/10/26,Paramount+ with Showtime,UK,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,27,Lioness,Thriller,At-Risk,,14.01,2.4,False,True
SUB00506,02/18/26,Annual Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,36,RuPaul Drag Race All Stars,Reality,Reactivated,,8.42,,False,False
SUB00507,02/13/26,Essential,UK,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Mobile,23,The Chi,Drama,Active,,15.66,10.0,False,False
SUB00508,02/13/26,Essential,CA,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,46,Love & Hip Hop Miami,Reality,Active,,12.56,6.0,True,True
SUB00509,02/24/26,Annual Premium,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,32,Tracker,Action,Active,,13.59,8.9,False,False
SUB00510,02/20/26,Annual Premium,CA,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,59,The Chi,Drama,Active,,10.75,5.4,False,False
SUB00511,02/14/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Smart TV,39,Paw Patrol,Family,New,,7.68,2.6,False,False
SUB00512,02/24/26,Annual Premium,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Roku,35,UFC,Sports,Active,,9.77,,True,False
SUB00513,02/04/26,Paramount+ with Showtime,UK,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Tablet,45,Elsbeth,Procedural,Active,,13.01,,True,True
SUB00514,02/12/26,Essential,UK,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,18,The Offer,Drama,At-Risk,,15.83,,False,False
SUB00515,02/05/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Desktop,61,Lioness,Thriller,At-Risk,,6.88,5.5,True,False
SUB00516,02/03/26,Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Tablet,44,The Offer,Drama,Reactivated,,14.35,4.3,False,False
SUB00517,02/20/26,Annual Premium,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Desktop,48,The Curse,Comedy,At-Risk,,12.07,9.2,False,False
SUB00518,02/15/26,Paramount+ with Showtime,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Mobile,35,Landman,Drama,New,,13.22,4.6,False,True
SUB00519,02/02/26,Essential,UK,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Smart TV,34,Landman,Drama,Active,,15.36,7.3,False,False
SUB00520,02/23/26,Paramount+ with Showtime,AU,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Desktop,26,NCIS,Procedural,Active,,14.15,9.8,False,True
SUB00521,02/18/26,Essential,AU,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,37,UFC,Sports,At-Risk,,11.53,,True,False
SUB00522,02/09/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Desktop,50,Paw Patrol,Family,New,,14.18,8.1,False,True
SUB00523,02/03/26,Annual Essential,MX,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,38,MobLand,Drama,At-Risk,,4.32,7.6,True,False
SUB00524,02/25/26,Paramount+ with Showtime,MX,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Smart TV,30,South Park,Comedy,Reactivated,,11.51,8.2,False,True
SUB00525,02/14/26,Paramount+ with Showtime,AU,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,42,The Agency,Thriller,Churned,03/15/26,13.41,3.5,False,True
SUB00526,02/01/26,Annual Essential,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Roku,37,NFL,Sports,Active,,8.43,2.9,False,True
SUB00527,02/14/26,Annual Premium,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,27,The Chi,Drama,Churned,03/24/26,10.01,,True,False
SUB00528,02/12/26,Annual Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Tablet,54,Mayor of Kingstown,Drama,At-Risk,,7.29,,True,False
SUB00529,02/06/26,Annual Premium,CA,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Tablet,44,MobLand,Drama,Active,,11.37,8.0,True,False
SUB00530,02/02/26,Annual Essential,CA,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Smart TV,32,The Agency,Thriller,At-Risk,,7.21,,False,False
SUB00531,02/04/26,Paramount+ with Showtime,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Fire TV,22,1923,Drama,At-Risk,,13.34,0.1,True,True
SUB00532,02/21/26,Paramount+ with Showtime,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Roku,50,Tulsa King,Drama,At-Risk,,12.55,1.3,True,True
SUB00533,02/12/26,Essential,MX,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Mobile,46,Ghosts,Comedy,Active,,12.52,10.0,True,False
SUB00534,02/07/26,Annual Essential,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,27,The Agency,Thriller,New,,8.69,,False,False
SUB00535,02/01/26,Essential,CA,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Mobile,28,Dexter,Thriller,Churned,03/23/26,11.93,4.7,False,False
SUB00536,02/22/26,Paramount+ with Showtime,MX,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Tablet,24,Ghosts,Comedy,New,,13.91,6.8,False,True
SUB00537,02/16/26,Paramount+ with Showtime,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,42,Tracker,Action,Active,,13.6,5.9,False,True
SUB00538,02/02/26,Annual Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Desktop,18,Tracker,Action,Churned,03/17/26,6.21,8.4,False,False
SUB00539,02/03/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Fire TV,35,Tracker,Action,Active,,8.12,10.0,False,False
SUB00540,02/06/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,27,Sonic 3,Family,New,,14.95,5.6,False,True
SUB00541,02/12/26,Annual Premium,MX,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Tablet,39,Elsbeth,Procedural,At-Risk,,10.94,3.3,False,False
SUB00542,02/17/26,Annual Premium,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Roku,28,Landman,Drama,Active,,12.89,,False,False
SUB00543,02/25/26,Paramount+ with Showtime,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Tablet,31,Boston Blue,Procedural,Reactivated,,14.29,9.3,False,True
SUB00544,02/04/26,Annual Premium,UK,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Roku,49,Landman,Drama,Active,,11.7,,False,False
SUB00545,02/10/26,Annual Premium,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Fire TV,28,Landman,Drama,Active,,10.73,,True,False
SUB00546,02/22/26,Annual Essential,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,32,NCIS,Procedural,Active,,6.99,,True,False
SUB00547,02/09/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,66,RuPaul Drag Race All Stars,Reality,New,,13.92,,True,False
SUB00548,02/16/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,57,Tracker,Action,Active,,8.33,6.3,False,True
SUB00549,02/23/26,Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,23,Coldwater,Drama,Active,,13.81,7.4,False,False
SUB00550,02/23/26,Annual Premium,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Smart TV,51,The Curse,Comedy,Active,,14.03,9.1,True,False
SUB00551,02/26/26,Paramount+ with Showtime,UK,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,46,Lioness,Thriller,Active,,14.88,7.2,False,True
SUB00552,02/10/26,Paramount+ with Showtime,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,33,The Guest,Thriller,Active,,13.85,7.2,False,True
SUB00553,02/18/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Desktop,40,RuPaul Drag Race All Stars,Reality,Churned,03/29/26,5.28,9.4,True,False
SUB00554,02/27/26,Paramount+ with Showtime,CA,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Roku,53,South Park,Comedy,Reactivated,,13.66,9.4,True,True
SUB00555,02/03/26,Paramount+ with Showtime,UK,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Tablet,18,The Chi,Drama,New,,14.82,5.2,True,True
SUB00556,02/10/26,Annual Essential,AU,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Smart TV,37,Ghosts,Comedy,New,,7.23,4.3,False,False
SUB00557,02/25/26,Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,49,Tulsa King,Drama,Active,,13.67,7.7,True,False
SUB00558,02/22/26,Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Desktop,32,South Park,Comedy,New,,13.16,5.6,False,False
SUB00559,02/03/26,Paramount+ with Showtime,MX,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Tablet,60,Yellowjackets,Drama,Churned,03/22/26,12.82,,False,True
SUB00560,02/04/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Tablet,59,Tulsa King,Drama,Active,,11.4,8.7,True,False
SUB00561,02/18/26,Annual Premium,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Smart TV,43,Ghosts,Comedy,Active,,11.07,6.4,False,False
SUB00562,02/05/26,Essential,US,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Desktop,42,Lioness,Thriller,Churned,02/23/26,13.89,,False,False
SUB00563,02/28/26,Annual Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,31,NFL,Sports,Active,,7.33,6.9,True,False
SUB00564,02/12/26,Annual Premium,CA,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Smart TV,34,Love & Hip Hop Miami,Reality,Active,,11.12,7.8,False,False
SUB00565,02/19/26,Paramount+ with Showtime,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Mobile,50,Love & Hip Hop Miami,Reality,Active,,13.72,3.5,True,True
SUB00566,02/24/26,Annual Premium,CA,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Tablet,65,The Guest,Thriller,Active,,11.16,4.3,False,True
SUB00567,02/22/26,Annual Premium,MX,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Desktop,45,MobLand,Drama,New,,10.27,,True,False
SUB00568,02/17/26,Annual Essential,MX,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Smart TV,44,Tracker,Action,Active,,7.34,7.9,False,True
SUB00569,02/24/26,Annual Essential,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Tablet,43,Landman,Drama,Active,,8.3,6.0,False,False
SUB00570,02/01/26,Paramount+ with Showtime,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Roku,64,NCIS,Procedural,New,,13.33,6.2,False,True
SUB00571,02/04/26,Essential,US,Streaming,CMP008,P+_Stream_YellowJackets,01/20/26,02/28/26,Tablet,53,Elsbeth,Procedural,Active,,11.89,6.2,True,False
SUB00572,02/06/26,Annual Premium,MX,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Desktop,49,The Agency,Thriller,Active,,9.82,5.3,True,False
SUB00573,02/25/26,Annual Premium,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Roku,42,Mission Impossible,Action,New,,12.55,6.9,False,False
SUB00574,02/02/26,Annual Essential,MX,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Roku,31,SpongeBob,Family,New,,5.39,7.6,True,False
SUB00575,02/17/26,Paramount+ with Showtime,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Smart TV,48,South Park,Comedy,Active,,13.55,7.9,False,True
SUB00576,02/28/26,Essential,UK,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Desktop,53,Landman,Drama,At-Risk,,14.91,5.3,True,False
SUB00577,02/25/26,Annual Premium,AU,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Tablet,43,RuPaul Drag Race All Stars,Reality,Active,,11.64,10.0,True,False
SUB00578,02/27/26,Essential,CA,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Smart TV,33,The Agency,Thriller,Active,,12.99,,True,True
SUB00579,02/01/26,Paramount+ with Showtime,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Desktop,49,NCIS,Procedural,Active,,12.6,2.9,True,True
SUB00580,02/22/26,Essential,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,23,UFC,Sports,At-Risk,,14.8,8.6,True,False
SUB00581,02/21/26,Annual Essential,AU,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,36,Watson,Procedural,At-Risk,,7.36,6.1,True,False
SUB00582,02/25/26,Annual Premium,MX,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,54,Ghosts,Comedy,At-Risk,,10.13,,True,False
SUB00583,02/20/26,Paramount+ with Showtime,UK,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Tablet,51,1923,Drama,Active,,14.98,7.6,False,True
SUB00584,02/02/26,Annual Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Desktop,52,RuPaul Drag Race All Stars,Reality,Active,,8.06,,False,False
SUB00585,02/22/26,Annual Essential,US,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Fire TV,28,Mission Impossible,Action,Churned,03/28/26,6.48,2.5,False,True
SUB00586,02/25/26,Annual Essential,UK,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Fire TV,57,Boomerang,Comedy,New,,9.17,6.2,False,False
SUB00587,02/11/26,Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,60,The Guest,Thriller,Churned,04/05/26,14.45,9.4,True,False
SUB00588,02/21/26,Essential,UK,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Fire TV,48,Tracker,Action,Active,,12.76,6.7,True,False
SUB00589,02/16/26,Annual Essential,UK,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Roku,34,South Park,Comedy,Active,,9.81,,False,False
SUB00590,02/16/26,Annual Essential,MX,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,35,The Chi,Drama,Active,,6.62,6.8,False,True
SUB00591,02/07/26,Annual Premium,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,38,Tracker,Action,Active,,11.5,10.0,False,True
SUB00592,02/16/26,Annual Essential,US,Digital,CMP009,P+_SEM_BrandSearch,01/01/26,04/30/26,Smart TV,40,The Offer,Drama,Active,,6.38,4.9,False,True
SUB00593,02/10/26,Paramount+ with Showtime,UK,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,29,NFL,Sports,At-Risk,,13.51,6.4,True,True
SUB00594,02/08/26,Essential,CA,Social,CMP016,P+_Instagram_Tracker,03/01/26,04/30/26,Fire TV,28,RuPaul Drag Race All Stars,Reality,Churned,02/22/26,11.7,3.4,True,False
SUB00595,02/18/26,Paramount+ with Showtime,AU,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Mobile,18,UFC,Sports,Active,,14.23,,False,True
SUB00596,02/06/26,Annual Premium,MX,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,18,1923,Drama,Active,,8.79,5.8,True,False
SUB00597,02/03/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Fire TV,42,South Park,Comedy,Active,,6.23,,False,True
SUB00598,02/23/26,Essential,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Smart TV,39,Dexter,Thriller,Churned,03/13/26,13.53,6.1,False,False
SUB00599,02/03/26,Annual Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Roku,40,Landman,Drama,Reactivated,,7.27,4.8,False,False
SUB00600,02/28/26,Annual Premium,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,26,UFC,Sports,Active,,11.83,8.9,False,False
SUB00601,02/28/26,Annual Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Mobile,64,Tulsa King,Drama,Active,,6.9,6.4,True,False
SUB00602,02/09/26,Paramount+ with Showtime,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Fire TV,18,Lioness,Thriller,Active,,11.63,2.5,True,True
SUB00603,02/03/26,Annual Premium,MX,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,41,The Agency,Thriller,At-Risk,,8.52,7.6,True,True
SUB00604,02/04/26,Annual Essential,CA,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Desktop,50,Ghosts,Comedy,Active,,7.09,5.4,True,True
SUB00605,02/05/26,Paramount+ with Showtime,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,60,Boomerang,Comedy,New,,13.87,8.5,True,True
SUB00606,02/11/26,Annual Essential,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Roku,25,Paw Patrol,Family,New,,6.48,,False,False
SUB00607,02/10/26,Annual Essential,US,Radio,CMP004,P+_Radio_DriveTime_Q1,01/06/26,03/15/26,Fire TV,35,The Curse,Comedy,Churned,03/30/26,6.13,4.3,False,False
SUB00608,02/28/26,Annual Premium,UK,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,39,The Offer,Drama,Reactivated,,11.11,6.0,True,False
SUB00609,02/19/26,Annual Essential,AU,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Fire TV,40,The Chi,Drama,At-Risk,,6.47,7.5,True,False
SUB00610,02/17/26,Annual Premium,AU,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Fire TV,57,The Guest,Thriller,Active,,12.31,6.3,False,False
SUB00611,02/07/26,Annual Premium,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Desktop,47,MobLand,Drama,New,,12.55,,False,True
SUB00612,02/28/26,Paramount+ with Showtime,CA,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Fire TV,42,Boston Blue,Procedural,New,,13.63,5.2,True,True
SUB00613,02/15/26,Annual Essential,UK,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Roku,21,Criminal Minds,Procedural,Churned,04/11/26,6.08,6.7,True,False
SUB00614,02/18/26,Annual Premium,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Tablet,35,NCIS,Procedural,New,,10.06,6.2,False,False
SUB00615,02/02/26,Essential,CA,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Tablet,30,Tulsa King,Drama,At-Risk,,13.88,,False,False
SUB00616,02/05/26,Paramount+ with Showtime,CA,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Tablet,23,1923,Drama,Active,,13.03,9.3,False,True
SUB00617,02/12/26,Essential,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Mobile,51,Mayor of Kingstown,Drama,Reactivated,,13.82,7.4,False,False
SUB00618,02/16/26,Paramount+ with Showtime,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,62,Coldwater,Drama,Active,,15.15,3.9,False,True
SUB00619,02/03/26,Annual Essential,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Desktop,52,1923,Drama,At-Risk,,8.51,5.0,True,False
SUB00620,02/17/26,Essential,UK,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Fire TV,34,UFC,Sports,Active,,14.76,7.1,False,False
SUB00621,02/01/26,Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Smart TV,36,The Guest,Thriller,Reactivated,,14.45,8.3,True,False
SUB00622,02/16/26,Essential,AU,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,18,Dexter,Thriller,At-Risk,,12.75,9.4,False,False
SUB00623,02/08/26,Annual Essential,AU,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Desktop,52,NFL,Sports,Active,,7.25,9.0,False,False
SUB00624,02/23/26,Annual Premium,MX,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,32,The Curse,Comedy,Active,,9.87,4.1,False,False
SUB00625,02/19/26,Essential,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Mobile,33,Mission Impossible,Action,Churned,03/09/26,13.66,8.2,True,True
SUB00626,02/18/26,Paramount+ with Showtime,US,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Fire TV,57,SpongeBob,Family,At-Risk,,13.65,5.3,True,True
SUB00627,02/01/26,Annual Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Desktop,18,Mission Impossible,Action,Reactivated,,8.09,4.7,False,False
SUB00628,02/22/26,Annual Essential,US,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Mobile,60,NCIS,Procedural,Active,,7.26,,False,False
SUB00629,02/04/26,Annual Essential,UK,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Tablet,37,The Guest,Thriller,At-Risk,,7.35,7.1,False,False
SUB00630,02/19/26,Paramount+ with Showtime,AU,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Tablet,43,Tulsa King,Drama,Active,,14.33,5.5,False,True
SUB00631,02/07/26,Annual Premium,MX,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Fire TV,45,Coldwater,Drama,Active,,10.03,6.5,False,False
SUB00632,02/12/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Mobile,36,Mission Impossible,Action,Active,,7.27,,False,False
SUB00633,02/26/26,Paramount+ with Showtime,US,TV,CMP002,P+_TV_NFL_Promo,01/10/26,02/15/26,Smart TV,34,Coldwater,Drama,Active,,14.83,10.0,False,True
SUB00634,02/07/26,Essential,MX,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Mobile,33,NFL,Sports,Churned,03/08/26,11.17,8.0,False,False
SUB00635,02/14/26,Annual Premium,UK,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,54,MobLand,Drama,At-Risk,,11.92,7.3,True,False
SUB00636,02/02/26,Paramount+ with Showtime,CA,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Roku,44,South Park,Comedy,Active,,12.17,3.0,True,True
SUB00637,02/05/26,Paramount+ with Showtime,CA,TV,CMP001,P+_TV_BrandAwareness_Q1,01/05/26,02/28/26,Smart TV,21,The Offer,Drama,At-Risk,,14.67,6.8,True,True
SUB00638,02/21/26,Annual Premium,AU,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Fire TV,69,NCIS,Procedural,At-Risk,,13.03,7.9,False,False
SUB00639,02/23/26,Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Smart TV,18,The Guest,Thriller,At-Risk,,13.05,5.3,False,False
SUB00640,02/23/26,Paramount+ with Showtime,MX,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Tablet,29,Tulsa King,Drama,Active,,11.55,,True,True
SUB00641,02/03/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Mobile,18,SpongeBob,Family,Churned,03/17/26,11.29,8.1,True,False
SUB00642,02/09/26,Annual Essential,MX,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Roku,41,Ghosts,Comedy,New,,5.61,10.0,False,False
SUB00643,02/14/26,Annual Essential,US,Social,CMP015,P+_TikTok_Ghosts,02/05/26,04/05/26,Tablet,18,Dutton Ranch,Drama,Churned,03/17/26,6.6,5.9,True,False
SUB00644,02/27/26,Essential,US,Social,CMP014,P+_Meta_Landman_Video,01/10/26,03/10/26,Roku,65,UFC,Sports,Churned,03/17/26,13.6,3.8,False,False
SUB00645,02/01/26,Paramount+ with Showtime,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Roku,31,Tracker,Action,Churned,03/30/26,14.7,6.3,True,True
SUB00646,02/23/26,Essential,AU,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Mobile,18,NFL,Sports,Active,,14.0,7.1,True,False
SUB00647,02/02/26,Essential,US,TV,CMP003,P+_TV_Landman_Launch,02/01/26,03/31/26,Desktop,53,RuPaul Drag Race All Stars,Reality,Active,,14.16,6.7,True,False
SUB00648,02/19/26,Annual Premium,US,Streaming,CMP006,P+_Stream_PreRoll_Drama,01/12/26,04/15/26,Mobile,32,RuPaul Drag Race All Stars,Reality,Active,,11.46,7.1,False,False
SUB00649,02/28/26,Essential,US,OOH,CMP012,P+_OOH_NYC_Billboard,01/08/26,04/30/26,Roku,46,Elsbeth,Procedural,Churned,04/11/26,13.34,5.7,False,False
SUB00650,02/06/26,Annual Essential,US,OOH,CMP013,P+_OOH_LA_Transit,02/01/26,04/15/26,Fire TV,37,Dutton Ranch,Drama,Churned,04/05/26,6.56,9.0,False,False
SUB00651,02/22/26,Annual Premium,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,18,The Guest,Thriller,Churned,03/10/26,9.7,9.3,False,False
SUB00652,02/04/26,Paramount+ with Showtime,US,Radio,CMP005,P+_Radio_Weekend_Q2,03/01/26,04/30/26,Smart TV,28,UFC,Sports,Active,,15.14,5.2,False,True
SUB00653,02/04/26,Paramount+ with Showtime,US,Streaming,CMP007,P+_Stream_UFC_Promo,02/10/26,03/20/26,Mobile,18,Landman,Drama,Active,,14.54,10.0,True,True
SUB00654,02/07/26,Paramount+ with Showtime,MX,Digital,CMP010,P+_Display_Retarget,01/15/26,03/31/26,Desktop,41,Dexter,Thriller,Active,,12.43,6.4,True,True
SUB00655,02/22/26,Annual Premium,AU,Digital,CMP011,P+_Digital_TulsaKing,02/15/26,04/01/26,Tablet,45,Boomerang,Comedy,Active,,12.72,7.9,False,False
