subscriber_id,signup_date,plan,country,acquisition_channel,campaign_id,campaign_start_date,campaign_end_date,primary_device,age,signup_show,show_genre,lifecycle_stage,churn_date,monthly_spend_usd,is_bundled,has_showtime_add_on,total_spend,total_signups,avg_roas,plan_price
SUB00787,02/05/26,Essential,US,Social,CMP014,01/10/26,03/10/26,Desktop,18,SpongeBob,Family,New,,12.48,True,False,25458.31,29,0.16,13.99
SUB00788,02/14/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Smart TV,19,Mission Impossible,Action,New,,7.64,True,False,46356.88,40,0.12,7.5
SUB00789,02/28/26,Annual Premium,CA,Radio,CMP005,03/01/26,04/30/26,Fire TV,29,The Guest,Thriller,Active,,11.14,False,False,22144.53,14,0.09,11.67
SUB00790,02/08/26,Annual Premium,CA,TV,CMP002,01/10/26,02/15/26,Tablet,18,The Curse,Comedy,Active,,12.16,False,False,61748.08,36,0.08,11.67
SUB00791,02/26/26,Annual Essential,CA,TV,CMP002,01/10/26,02/15/26,Smart TV,35,The Guest,Thriller,Active,,7.37,False,False,61748.08,36,0.08,7.5
SUB00792,02/15/26,Essential,US,OOH,CMP013,02/01/26,04/15/26,Tablet,45,SpongeBob,Family,Active,,15.22,True,True,27040.0,25,0.13,13.99
SUB00793,02/11/26,Annual Essential,MX,OOH,CMP012,01/08/26,04/30/26,Fire TV,32,NCIS,Procedural,Active,,4.98,True,False,46356.88,40,0.12,7.5
SUB00794,02/11/26,Essential,US,Radio,CMP004,01/06/26,03/15/26,Tablet,41,The Madison,Drama,Churned,03/06/26,11.98,False,False,41237.74,27,0.09,13.99
SUB00795,02/05/26,Essential,AU,Digital,CMP009,01/01/26,04/30/26,Roku,42,Yellowjackets,Drama,Reactivated,,14.42,False,True,70866.81,75,0.1475,13.99
SUB00796,02/07/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Tablet,27,The Chi,Drama,New,,13.11,False,False,33297.18,27,0.11,13.99
SUB00797,02/07/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Fire TV,50,Elsbeth,Procedural,At-Risk,,12.82,False,True,22144.53,14,0.09,13.99
SUB00798,02/12/26,Annual Premium,MX,Social,CMP016,03/01/26,04/30/26,Fire TV,24,South Park,Comedy,Active,,9.29,False,False,13079.15,14,0.15,11.67
SUB00799,02/13/26,Paramount+ with Showtime,US,Streaming,CMP008,01/20/26,02/28/26,Smart TV,36,Boomerang,Comedy,At-Risk,,13.06,False,True,33297.18,27,0.11,13.99
SUB00800,02/14/26,Annual Premium,CA,Radio,CMP005,03/01/26,04/30/26,Roku,23,Coldwater,Drama,Churned,03/20/26,10.19,False,False,22144.53,14,0.09,11.67
SUB00801,02/19/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Fire TV,27,MobLand,Drama,Active,,10.69,True,False,25458.31,29,0.16,11.67
SUB00802,02/09/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Desktop,34,Lioness,Thriller,Active,,15.53,False,True,61748.08,36,0.08,13.99
SUB00803,02/21/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,19,MobLand,Drama,Active,,14.21,True,False,45566.52,49,0.15,13.99
SUB00804,02/09/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Fire TV,21,Paw Patrol,Family,Active,,14.9,True,True,27040.0,25,0.13,13.99
SUB00805,02/18/26,Annual Premium,CA,Streaming,CMP008,01/20/26,02/28/26,Roku,22,NFL,Sports,At-Risk,,12.06,False,False,33297.18,27,0.11,11.67
SUB00806,02/28/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Desktop,41,Dutton Ranch,Drama,Reactivated,,14.58,False,False,69517.64,55,0.11,13.99
SUB00807,02/11/26,Essential,MX,TV,CMP001,01/05/26,02/28/26,Roku,43,The Curse,Comedy,New,,13.45,False,False,56894.89,36,0.0849999999999999,13.99
SUB00808,02/28/26,Paramount+ with Showtime,UK,TV,CMP003,02/01/26,03/31/26,Roku,54,The Madison,Drama,Active,,14.71,False,True,41503.22,26,0.09,13.99
SUB00809,02/18/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Tablet,18,Dexter,Thriller,Active,,12.11,False,False,45566.52,49,0.15,11.67
SUB00810,02/13/26,Annual Essential,CA,OOH,CMP013,02/01/26,04/15/26,Roku,37,Tracker,Action,Active,,7.21,False,False,27040.0,25,0.13,7.5
SUB00811,02/03/26,Paramount+ with Showtime,US,Radio,CMP005,03/01/26,04/30/26,Desktop,45,Coldwater,Drama,Active,,14.07,False,True,22144.53,14,0.09,13.99
SUB00812,02/10/26,Annual Essential,US,Digital,CMP010,01/15/26,03/31/26,Smart TV,35,The Agency,Thriller,New,,6.81,True,False,40279.22,40,0.14,7.5
SUB00813,02/13/26,Paramount+ with Showtime,US,TV,CMP002,01/10/26,02/15/26,Fire TV,36,Dutton Ranch,Drama,Active,,13.34,True,True,61748.08,36,0.08,13.99
SUB00814,02/27/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Mobile,18,Mayor of Kingstown,Drama,Active,,14.83,True,False,61748.08,36,0.08,13.99
SUB00815,02/05/26,Paramount+ with Showtime,CA,Streaming,CMP006,01/12/26,04/15/26,Smart TV,19,The Curse,Comedy,Active,,12.71,True,True,69517.64,55,0.11,13.99
SUB00816,02/10/26,Annual Premium,CA,Radio,CMP004,01/06/26,03/15/26,Smart TV,41,Boomerang,Comedy,Active,,11.4,False,False,41237.74,27,0.09,11.67
SUB00817,02/24/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Tablet,27,The Agency,Thriller,Active,,10.73,False,False,45566.52,49,0.15,11.67
SUB00818,02/09/26,Paramount+ with Showtime,CA,Digital,CMP009,01/01/26,04/30/26,Smart TV,26,Landman,Drama,Active,,12.51,True,True,70866.81,75,0.1475,13.99
SUB00819,02/12/26,Annual Essential,CA,OOH,CMP012,01/08/26,04/30/26,Mobile,47,Mayor of Kingstown,Drama,At-Risk,,7.19,False,False,46356.88,40,0.12,7.5
SUB00820,02/03/26,Essential,MX,Streaming,CMP006,01/12/26,04/15/26,Desktop,41,Watson,Procedural,New,,12.69,True,True,69517.64,55,0.11,13.99
SUB00821,02/23/26,Annual Essential,US,Streaming,CMP006,01/12/26,04/15/26,Mobile,39,Paw Patrol,Family,Active,,8.21,False,True,69517.64,55,0.11,7.5
SUB00822,02/05/26,Paramount+ with Showtime,MX,TV,CMP002,01/10/26,02/15/26,Desktop,20,The Chi,Drama,Active,,13.3,False,True,61748.08,36,0.08,13.99
SUB00823,02/06/26,Paramount+ with Showtime,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,27,NCIS,Procedural,Active,,14.1,True,True,27040.0,25,0.13,13.99
SUB00824,02/15/26,Annual Essential,CA,Radio,CMP004,01/06/26,03/15/26,Desktop,35,Mayor of Kingstown,Drama,Active,,9.6,False,False,41237.74,27,0.09,7.5
SUB00825,02/20/26,Annual Premium,AU,Digital,CMP009,01/01/26,04/30/26,Mobile,26,RuPaul Drag Race All Stars,Reality,At-Risk,,11.9,False,False,70866.81,75,0.1475,11.67
SUB00826,02/11/26,Annual Essential,MX,Radio,CMP004,01/06/26,03/15/26,Tablet,48,Paw Patrol,Family,Churned,03/05/26,5.87,True,False,41237.74,27,0.09,7.5
SUB00827,02/11/26,Essential,UK,OOH,CMP013,02/01/26,04/15/26,Mobile,19,Sonic 3,Family,Active,,13.31,True,False,27040.0,25,0.13,13.99
SUB00828,02/06/26,Essential,US,Social,CMP015,02/05/26,04/05/26,Desktop,62,UFC,Sports,Reactivated,,13.56,True,True,22618.05,24,0.15,13.99
SUB00829,02/07/26,Annual Essential,US,Radio,CMP004,01/06/26,03/15/26,Desktop,30,Elsbeth,Procedural,Active,,7.31,False,False,41237.74,27,0.09,7.5
SUB00830,02/21/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Mobile,37,Sonic 3,Family,New,,5.41,True,True,27040.0,25,0.13,7.5
SUB00831,02/11/26,Annual Essential,UK,Digital,CMP009,01/01/26,04/30/26,Roku,37,Ghosts,Comedy,Active,,7.49,False,False,70866.81,75,0.1475,7.5
SUB00832,02/01/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Mobile,58,Love & Hip Hop Miami,Reality,At-Risk,,12.66,False,False,25458.31,29,0.16,11.67
SUB00833,02/07/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Desktop,34,MobLand,Drama,At-Risk,,11.93,True,False,40279.22,40,0.14,11.67
SUB00834,02/11/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Smart TV,42,Coldwater,Drama,Reactivated,,15.16,False,False,40279.22,40,0.14,13.99
SUB00835,02/08/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Mobile,33,The Madison,Drama,Churned,03/03/26,4.81,True,False,61748.08,36,0.08,7.5
SUB00836,02/06/26,Annual Premium,CA,Radio,CMP005,03/01/26,04/30/26,Mobile,26,The Offer,Drama,At-Risk,,12.71,False,False,22144.53,14,0.09,11.67
SUB00837,02/19/26,Essential,AU,OOH,CMP012,01/08/26,04/30/26,Roku,19,Mission Impossible,Action,Active,,14.29,False,False,46356.88,40,0.12,13.99
SUB00838,02/14/26,Annual Premium,US,Social,CMP014,01/10/26,03/10/26,Fire TV,45,The Curse,Comedy,Active,,11.28,True,False,25458.31,29,0.16,11.67
SUB00839,02/13/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Mobile,36,The Guest,Thriller,Active,,13.74,True,False,61748.08,36,0.08,13.99
SUB00840,02/14/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Desktop,18,The Guest,Thriller,At-Risk,,12.54,True,True,40279.22,40,0.14,13.99
SUB00841,02/10/26,Annual Essential,UK,Social,CMP015,02/05/26,04/05/26,Smart TV,40,The Agency,Thriller,Active,,8.16,True,False,22618.05,24,0.15,7.5
SUB00842,02/16/26,Annual Essential,US,Radio,CMP005,03/01/26,04/30/26,Mobile,33,Mission Impossible,Action,New,,8.15,False,True,22144.53,14,0.09,7.5
SUB00843,02/03/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Tablet,43,Boston Blue,Procedural,Active,,16.16,False,True,45566.52,49,0.15,13.99
SUB00844,02/12/26,Essential,UK,TV,CMP003,02/01/26,03/31/26,Smart TV,22,Yellowjackets,Drama,Active,,13.54,False,False,41503.22,26,0.09,13.99
SUB00845,02/16/26,Paramount+ with Showtime,CA,Digital,CMP009,01/01/26,04/30/26,Fire TV,45,Yellowjackets,Drama,At-Risk,,13.43,False,True,70866.81,75,0.1475,13.99
SUB00846,02/05/26,Annual Premium,CA,Digital,CMP011,02/15/26,04/01/26,Fire TV,33,Mission Impossible,Action,At-Risk,,11.92,True,False,45566.52,49,0.15,11.67
SUB00847,02/23/26,Annual Essential,UK,Radio,CMP005,03/01/26,04/30/26,Fire TV,20,MobLand,Drama,Active,,7.15,False,False,22144.53,14,0.09,7.5
SUB00848,02/19/26,Annual Premium,US,Radio,CMP005,03/01/26,04/30/26,Desktop,20,Yellowjackets,Drama,Active,,10.74,True,False,22144.53,14,0.09,11.67
SUB00849,02/24/26,Paramount+ with Showtime,AU,Digital,CMP010,01/15/26,03/31/26,Fire TV,71,SpongeBob,Family,Active,,13.67,False,True,40279.22,40,0.14,13.99
SUB00850,02/17/26,Annual Essential,CA,OOH,CMP013,02/01/26,04/15/26,Roku,30,Dutton Ranch,Drama,Churned,03/25/26,7.56,True,False,27040.0,25,0.13,7.5
SUB00851,02/15/26,Annual Essential,US,Streaming,CMP006,01/12/26,04/15/26,Roku,18,Paw Patrol,Family,At-Risk,,8.75,False,False,69517.64,55,0.11,7.5
SUB00852,02/15/26,Essential,US,Digital,CMP010,01/15/26,03/31/26,Roku,43,Paw Patrol,Family,Churned,04/06/26,12.86,True,False,40279.22,40,0.14,13.99
SUB00853,02/16/26,Essential,CA,OOH,CMP012,01/08/26,04/30/26,Tablet,18,UFC,Sports,Active,,13.34,True,False,46356.88,40,0.12,13.99
SUB00854,02/13/26,Annual Essential,US,Streaming,CMP006,01/12/26,04/15/26,Fire TV,50,Landman,Drama,At-Risk,,7.25,True,False,69517.64,55,0.11,7.5
SUB00855,02/11/26,Annual Premium,MX,TV,CMP002,01/10/26,02/15/26,Desktop,25,Yellowjackets,Drama,At-Risk,,8.86,True,False,61748.08,36,0.08,11.67
SUB00856,02/15/26,Annual Premium,CA,TV,CMP001,01/05/26,02/28/26,Smart TV,32,SpongeBob,Family,Active,,11.86,False,False,56894.89,36,0.0849999999999999,11.67
SUB00857,02/12/26,Paramount+ with Showtime,AU,Radio,CMP004,01/06/26,03/15/26,Fire TV,50,Elsbeth,Procedural,At-Risk,,14.52,False,True,41237.74,27,0.09,13.99
SUB00858,02/01/26,Annual Essential,AU,Social,CMP015,02/05/26,04/05/26,Desktop,18,Dutton Ranch,Drama,At-Risk,,7.46,False,False,22618.05,24,0.15,7.5
SUB00859,02/26/26,Annual Premium,UK,Digital,CMP011,02/15/26,04/01/26,Tablet,74,The Offer,Drama,At-Risk,,13.91,False,False,45566.52,49,0.15,11.67
SUB00860,02/20/26,Paramount+ with Showtime,UK,TV,CMP002,01/10/26,02/15/26,Mobile,51,RuPaul Drag Race All Stars,Reality,Churned,03/14/26,15.16,False,True,61748.08,36,0.08,13.99
SUB00861,02/18/26,Annual Premium,AU,Digital,CMP011,02/15/26,04/01/26,Smart TV,43,Boomerang,Comedy,Active,,12.11,False,False,45566.52,49,0.15,11.67
SUB00862,02/25/26,Paramount+ with Showtime,AU,OOH,CMP012,01/08/26,04/30/26,Desktop,55,The Chi,Drama,At-Risk,,13.7,True,True,46356.88,40,0.12,13.99
SUB00863,02/24/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Fire TV,19,Ghosts,Comedy,Active,,6.62,False,False,70866.81,75,0.1475,7.5
SUB00864,02/28/26,Paramount+ with Showtime,AU,OOH,CMP013,02/01/26,04/15/26,Mobile,37,Boomerang,Comedy,Active,,13.6,True,True,27040.0,25,0.13,13.99
SUB00865,02/26/26,Annual Essential,UK,OOH,CMP013,02/01/26,04/15/26,Mobile,37,South Park,Comedy,Active,,8.81,False,False,27040.0,25,0.13,7.5
SUB00866,02/19/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,18,Paw Patrol,Family,Active,,13.94,False,True,46356.88,40,0.12,13.99
SUB00867,02/14/26,Annual Premium,UK,Social,CMP015,02/05/26,04/05/26,Mobile,54,Tulsa King,Drama,Active,,10.69,False,False,22618.05,24,0.15,11.67
SUB00868,02/18/26,Paramount+ with Showtime,CA,Radio,CMP004,01/06/26,03/15/26,Smart TV,46,The Offer,Drama,At-Risk,,12.29,True,True,41237.74,27,0.09,13.99
SUB00869,02/05/26,Paramount+ with Showtime,AU,Streaming,CMP007,02/10/26,03/20/26,Roku,29,The Curse,Comedy,New,,13.13,True,True,39937.36,33,0.115,13.99
SUB00870,02/21/26,Annual Premium,AU,OOH,CMP013,02/01/26,04/15/26,Smart TV,18,Love & Hip Hop Miami,Reality,Active,,13.01,False,False,27040.0,25,0.13,11.67
SUB00871,02/07/26,Paramount+ with Showtime,MX,TV,CMP003,02/01/26,03/31/26,Fire TV,47,Tracker,Action,Reactivated,,11.92,True,True,41503.22,26,0.09,13.99
SUB00872,02/27/26,Annual Premium,US,Digital,CMP010,01/15/26,03/31/26,Fire TV,37,The Agency,Thriller,Reactivated,,12.5,False,False,40279.22,40,0.14,11.67
SUB00873,02/03/26,Annual Premium,UK,Social,CMP015,02/05/26,04/05/26,Desktop,27,The Guest,Thriller,Active,,12.48,False,False,22618.05,24,0.15,11.67
SUB00874,02/25/26,Paramount+ with Showtime,CA,Radio,CMP005,03/01/26,04/30/26,Mobile,58,Criminal Minds,Procedural,Churned,04/26/26,13.26,True,True,22144.53,14,0.09,13.99
SUB00875,02/10/26,Annual Premium,AU,Digital,CMP010,01/15/26,03/31/26,Tablet,39,Sonic 3,Family,New,,12.62,False,False,40279.22,40,0.14,11.67
SUB00876,02/13/26,Essential,AU,Radio,CMP004,01/06/26,03/15/26,Mobile,25,Lioness,Thriller,At-Risk,,14.99,False,False,41237.74,27,0.09,13.99
SUB00877,02/04/26,Paramount+ with Showtime,AU,OOH,CMP012,01/08/26,04/30/26,Fire TV,31,The Guest,Thriller,Active,,13.92,True,True,46356.88,40,0.12,13.99
SUB00878,02/10/26,Annual Essential,CA,Radio,CMP005,03/01/26,04/30/26,Mobile,44,The Chi,Drama,At-Risk,,7.25,True,False,22144.53,14,0.09,7.5
SUB00879,02/13/26,Annual Premium,CA,TV,CMP003,02/01/26,03/31/26,Mobile,61,MobLand,Drama,Reactivated,,12.2,False,False,41503.22,26,0.09,11.67
SUB00880,02/01/26,Annual Essential,US,OOH,CMP012,01/08/26,04/30/26,Fire TV,51,Boomerang,Comedy,Active,,8.04,False,False,46356.88,40,0.12,7.5
SUB00881,02/14/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Mobile,63,The Agency,Thriller,Active,,11.4,False,False,45566.52,49,0.15,11.67
SUB00882,02/16/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Smart TV,28,The Madison,Drama,Active,,13.12,False,False,45566.52,49,0.15,13.99
SUB00883,02/28/26,Annual Premium,US,Digital,CMP009,01/01/26,04/30/26,Fire TV,32,Mayor of Kingstown,Drama,At-Risk,,11.53,False,False,70866.81,75,0.1475,11.67
SUB00884,02/28/26,Essential,CA,Streaming,CMP007,02/10/26,03/20/26,Fire TV,50,Mayor of Kingstown,Drama,Active,,15.25,False,True,39937.36,33,0.115,13.99
SUB00885,02/08/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Tablet,45,Sonic 3,Family,Reactivated,,13.81,False,False,69517.64,55,0.11,13.99
SUB00886,02/12/26,Annual Premium,US,Streaming,CMP008,01/20/26,02/28/26,Mobile,49,NFL,Sports,New,,12.62,False,False,33297.18,27,0.11,11.67
SUB00887,02/05/26,Paramount+ with Showtime,CA,Digital,CMP009,01/01/26,04/30/26,Fire TV,40,Paw Patrol,Family,Active,,12.4,True,True,70866.81,75,0.1475,13.99
SUB00888,02/13/26,Essential,US,Radio,CMP004,01/06/26,03/15/26,Mobile,25,1923,Drama,At-Risk,,13.18,False,False,41237.74,27,0.09,13.99
SUB00889,02/23/26,Annual Premium,CA,Digital,CMP011,02/15/26,04/01/26,Roku,44,1923,Drama,New,,12.16,False,False,45566.52,49,0.15,11.67
SUB00890,02/13/26,Annual Essential,CA,Digital,CMP010,01/15/26,03/31/26,Smart TV,20,Dexter,Thriller,At-Risk,,7.73,False,False,40279.22,40,0.14,7.5
SUB00891,02/11/26,Annual Essential,US,OOH,CMP013,02/01/26,04/15/26,Smart TV,28,Dexter,Thriller,Active,,7.33,True,False,27040.0,25,0.13,7.5
SUB00892,02/06/26,Essential,MX,Streaming,CMP006,01/12/26,04/15/26,Fire TV,30,The Offer,Drama,Active,,10.6,False,True,69517.64,55,0.11,13.99
SUB00893,02/06/26,Annual Premium,CA,TV,CMP001,01/05/26,02/28/26,Fire TV,42,NCIS,Procedural,New,,11.43,False,False,56894.89,36,0.0849999999999999,11.67
SUB00894,02/22/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Mobile,34,Criminal Minds,Procedural,Reactivated,,7.42,False,False,70866.81,75,0.1475,7.5
SUB00895,02/23/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Smart TV,33,Tulsa King,Drama,At-Risk,,14.48,False,False,61748.08,36,0.08,13.99
SUB00896,02/14/26,Annual Essential,US,TV,CMP002,01/10/26,02/15/26,Roku,42,SpongeBob,Family,Active,,6.4,False,False,61748.08,36,0.08,7.5
SUB00897,02/28/26,Annual Essential,UK,Radio,CMP005,03/01/26,04/30/26,Tablet,48,MobLand,Drama,At-Risk,,7.38,False,False,22144.53,14,0.09,7.5
SUB00898,02/26/26,Essential,MX,OOH,CMP013,02/01/26,04/15/26,Roku,34,MobLand,Drama,New,,12.45,False,False,27040.0,25,0.13,13.99
SUB00899,02/23/26,Annual Premium,US,Social,CMP016,03/01/26,04/30/26,Mobile,42,Boomerang,Comedy,Active,,13.07,False,False,13079.15,14,0.15,11.67
SUB00900,02/22/26,Essential,US,Digital,CMP011,02/15/26,04/01/26,Fire TV,19,SpongeBob,Family,At-Risk,,14.65,True,False,45566.52,49,0.15,13.99
SUB00901,02/12/26,Annual Essential,UK,Digital,CMP011,02/15/26,04/01/26,Smart TV,43,The Agency,Thriller,Churned,02/25/26,8.4,True,False,45566.52,49,0.15,7.5
SUB00902,02/10/26,Paramount+ with Showtime,US,OOH,CMP012,01/08/26,04/30/26,Tablet,52,The Chi,Drama,Churned,03/11/26,14.13,False,True,46356.88,40,0.12,13.99
SUB00903,02/17/26,Paramount+ with Showtime,US,Digital,CMP011,02/15/26,04/01/26,Smart TV,40,Boston Blue,Procedural,Active,,13.86,False,True,45566.52,49,0.15,13.99
SUB00904,02/04/26,Essential,US,Social,CMP015,02/05/26,04/05/26,Desktop,59,Dutton Ranch,Drama,Active,,15.71,False,False,22618.05,24,0.15,13.99
SUB00905,02/14/26,Annual Premium,US,Streaming,CMP006,01/12/26,04/15/26,Fire TV,44,Boomerang,Comedy,Active,,11.52,True,False,69517.64,55,0.11,11.67
SUB00906,02/14/26,Paramount+ with Showtime,US,Digital,CMP010,01/15/26,03/31/26,Tablet,18,Criminal Minds,Procedural,Active,,14.73,False,True,40279.22,40,0.14,13.99
SUB00907,02/12/26,Annual Essential,US,TV,CMP001,01/05/26,02/28/26,Mobile,29,Sonic 3,Family,Churned,04/08/26,7.59,True,False,56894.89,36,0.0849999999999999,7.5
SUB00908,02/22/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Desktop,30,Landman,Drama,At-Risk,,14.69,True,False,61748.08,36,0.08,13.99
SUB00909,02/17/26,Essential,US,TV,CMP002,01/10/26,02/15/26,Mobile,65,Ghosts,Comedy,At-Risk,,15.46,False,False,61748.08,36,0.08,13.99
SUB00910,02/25/26,Annual Essential,AU,Radio,CMP004,01/06/26,03/15/26,Fire TV,56,The Madison,Drama,Reactivated,,7.07,True,False,41237.74,27,0.09,7.5
SUB00911,02/25/26,Essential,AU,TV,CMP001,01/05/26,02/28/26,Smart TV,55,Yellowjackets,Drama,At-Risk,,15.35,False,False,56894.89,36,0.0849999999999999,13.99
SUB00912,02/22/26,Annual Essential,MX,Radio,CMP004,01/06/26,03/15/26,Roku,25,UFC,Sports,Active,,5.72,False,False,41237.74,27,0.09,7.5
SUB00913,02/08/26,Essential,MX,OOH,CMP012,01/08/26,04/30/26,Mobile,33,The Agency,Thriller,At-Risk,,13.52,True,False,46356.88,40,0.12,13.99
SUB00914,02/13/26,Paramount+ with Showtime,US,Radio,CMP004,01/06/26,03/15/26,Roku,49,Paw Patrol,Family,Active,,14.28,True,True,41237.74,27,0.09,13.99
SUB00915,02/21/26,Paramount+ with Showtime,CA,Radio,CMP005,03/01/26,04/30/26,Roku,38,The Guest,Thriller,Active,,11.15,True,True,22144.53,14,0.09,13.99
SUB00916,02/02/26,Essential,US,Streaming,CMP006,01/12/26,04/15/26,Mobile,33,Ghosts,Comedy,Active,,13.06,False,False,69517.64,55,0.11,13.99
SUB00917,02/12/26,Paramount+ with Showtime,US,Streaming,CMP007,02/10/26,03/20/26,Smart TV,43,The Agency,Thriller,Active,,15.27,True,True,39937.36,33,0.115,13.99
SUB00918,02/24/26,Essential,CA,Digital,CMP010,01/15/26,03/31/26,Smart TV,60,NFL,Sports,At-Risk,,13.46,True,False,40279.22,40,0.14,13.99
SUB00919,02/05/26,Paramount+ with Showtime,US,Digital,CMP009,01/01/26,04/30/26,Tablet,36,South Park,Comedy,Active,,13.72,True,True,70866.81,75,0.1475,13.99
SUB00920,02/20/26,Annual Essential,US,Digital,CMP011,02/15/26,04/01/26,Roku,27,Coldwater,Drama,Active,,7.87,False,True,45566.52,49,0.15,7.5
SUB00921,02/25/26,Annual Essential,UK,Radio,CMP005,03/01/26,04/30/26,Smart TV,46,Landman,Drama,At-Risk,,8.35,True,False,22144.53,14,0.09,7.5
SUB00922,02/17/26,Annual Premium,UK,Streaming,CMP007,02/10/26,03/20/26,Desktop,29,UFC,Sports,At-Risk,,12.87,False,True,39937.36,33,0.115,11.67
SUB00923,02/02/26,Paramount+ with Showtime,US,Social,CMP016,03/01/26,04/30/26,Tablet,37,NFL,Sports,At-Risk,,13.23,True,True,13079.15,14,0.15,13.99
SUB00924,02/13/26,Annual Essential,MX,TV,CMP003,02/01/26,03/31/26,Desktop,35,Love & Hip Hop Miami,Reality,At-Risk,,5.4,False,False,41503.22,26,0.09,7.5
SUB00925,02/26/26,Paramount+ with Showtime,CA,Radio,CMP004,01/06/26,03/15/26,Roku,35,Mayor of Kingstown,Drama,Active,,13.11,False,True,41237.74,27,0.09,13.99
SUB00926,02/04/26,Paramount+ with Showtime,MX,Streaming,CMP008,01/20/26,02/28/26,Tablet,34,NCIS,Procedural,Churned,02/24/26,11.12,False,True,33297.18,27,0.11,13.99
SUB00927,02/21/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Roku,37,Elsbeth,Procedural,Reactivated,,8.5,False,False,70866.81,75,0.1475,7.5
SUB00928,02/24/26,Annual Premium,US,OOH,CMP013,02/01/26,04/15/26,Fire TV,28,Lioness,Thriller,At-Risk,,10.05,True,False,27040.0,25,0.13,11.67
SUB00929,02/09/26,Annual Premium,US,OOH,CMP012,01/08/26,04/30/26,Mobile,31,SpongeBob,Family,Churned,02/20/26,9.27,True,False,46356.88,40,0.12,11.67
SUB00930,02/21/26,Annual Premium,MX,Social,CMP016,03/01/26,04/30/26,Fire TV,19,South Park,Comedy,At-Risk,,10.13,False,False,13079.15,14,0.15,11.67
SUB00931,02/14/26,Essential,US,Streaming,CMP008,01/20/26,02/28/26,Tablet,46,Criminal Minds,Procedural,Active,,13.3,True,False,33297.18,27,0.11,13.99
SUB00932,02/21/26,Annual Premium,US,Radio,CMP004,01/06/26,03/15/26,Desktop,25,The Agency,Thriller,Active,,10.35,True,False,41237.74,27,0.09,11.67
SUB00933,02/08/26,Paramount+ with Showtime,AU,TV,CMP002,01/10/26,02/15/26,Mobile,46,1923,Drama,At-Risk,,13.36,True,True,61748.08,36,0.08,13.99
SUB00934,02/04/26,Annual Essential,US,Digital,CMP009,01/01/26,04/30/26,Smart TV,42,Dutton Ranch,Drama,Active,,10.16,False,False,70866.81,75,0.1475,7.5
SUB00935,02/26/26,Annual Essential,CA,OOH,CMP012,01/08/26,04/30/26,Roku,42,MobLand,Drama,Active,,6.67,True,False,46356.88,40,0.12,7.5
SUB00936,02/15/26,Annual Premium,US,Digital,CMP011,02/15/26,04/01/26,Tablet,18,MobLand,Drama,Churned,03/07/26,9.06,True,False,45566.52,49,0.15,11.67
SUB00937,02/04/26,Paramount+ with Showtime,US,Social,CMP014,01/10/26,03/10/26,Mobile,50,UFC,Sports,Active,,13.63,True,True,25458.31,29,0.16,13.99
SUB00938,02/12/26,Essential,AU,TV,CMP001,01/05/26,02/28/26,Roku,29,The Offer,Drama,Active,,13.66,True,False,56894.89,36,0.0849999999999999,13.99
